Wavelength[nm],1) AgNPs,2) AgNPs,3) AgNPs,4) AgNPs,5) AgNPs,6) AgNPs,7) AgNPs,8) AgNPs,9) AgNPs,11) AgNPs,12) AgNPs,13) AgNPs,14) AgNPs,15) AgNPs,16) AgNPs,17) AgNPs,18) AgNPs,19) AgNPs,20) AgNPs,21) AgNPs,22) AgNPs,23) AgNPs,24) AgNPs, 25) AgNPs,27) AgNPs,28) AgNPs,29) AgNPs,30) AgNPs
626.549,0.05243803,0.073592937,0.020273062,0.025149568,0.06472699,0.044400306,0.004851322,0.011909257,0.05730584,0.03893811,0.052703285,0.058301987,0.047729663,0.002792362,0.003066431,0.031712552,0.044008006,0.016938842,0.032110635,0.110069454,0.010493848,0.023965944,0.006421998,0.018449495,0.049816313,0.032302038,0.059593101,0.001888966
627.119,0.052390376,0.074492523,0.021923695,0.026008026,0.064802793,0.044080384,0.00493243,0.012449481,0.057049267,0.039643566,0.053204861,0.057434485,0.048109183,0.003321777,0.002817388,0.032043904,0.045005904,0.017066567,0.03321978,0.109913673,0.010970929,0.024453991,0.006606989,0.018753542,0.050068885,0.032853533,0.059961312,0.002668849
627.689,0.051845541,0.074811745,0.022388804,0.025799636,0.065659877,0.044342456,0.005461058,0.013274886,0.056848974,0.039646864,0.054042501,0.056787573,0.048102462,0.00330111,0.003099888,0.032459424,0.045613813,0.017232067,0.033708198,0.109607908,0.01087492,0.025169825,0.006691344,0.019057318,0.050494379,0.033541501,0.059298474,0.003681589
628.258,0.051341453,0.073532509,0.021623659,0.025623954,0.065855223,0.044321784,0.005574387,0.013428915,0.057262422,0.039972054,0.054150789,0.056634841,0.047392022,0.003320374,0.003648834,0.032022908,0.045191908,0.017853955,0.033126143,0.110060663,0.011086999,0.025871359,0.00626181,0.018887479,0.050713928,0.03301213,0.05874921,0.004294206
628.828,0.0518236,0.072234026,0.02072868,0.026078799,0.065349934,0.043013026,0.005740518,0.013101843,0.057971926,0.040256746,0.053567441,0.056316162,0.047386478,0.00348155,0.004084352,0.031548057,0.045329913,0.01792663,0.032801776,0.109857923,0.011438487,0.026140162,0.005940452,0.018357919,0.050532473,0.03221995,0.059013486,0.00409958
629.398,0.052173174,0.072207289,0.020392507,0.026177618,0.064245977,0.042185372,0.005551207,0.012503124,0.056401301,0.039594811,0.052817774,0.055357569,0.047389761,0.003034095,0.003579407,0.031713128,0.046044626,0.017730563,0.032894351,0.10832475,0.011244259,0.025594602,0.005949459,0.017843986,0.049708271,0.032288086,0.058708175,0.003250489
629.967,0.050850447,0.071842145,0.021306523,0.025081416,0.062997228,0.042660125,0.005028974,0.011859783,0.054131154,0.038957745,0.052292867,0.053904655,0.046800155,0.002262856,0.002493981,0.03167845,0.045868821,0.017915327,0.032937896,0.106062139,0.010757402,0.024548005,0.005897365,0.017409911,0.048598316,0.032246636,0.05754599,0.00260227
630.537,0.049272505,0.070835408,0.021910632,0.024483238,0.062845037,0.042827466,0.004746103,0.011762287,0.053916958,0.038780245,0.051361355,0.052631831,0.046455071,0.002117503,0.002776728,0.031613743,0.04450106,0.017376201,0.032873456,0.104625413,0.01047317,0.023874702,0.005726439,0.017526377,0.048348763,0.03192362,0.056324665,0.002986584
631.106,0.049447014,0.071264674,0.021418892,0.025166506,0.063096526,0.042846728,0.004632591,0.012591843,0.054656197,0.038853656,0.050665386,0.052710101,0.046887293,0.003069985,0.00393615,0.032492595,0.044567634,0.017178322,0.033207524,0.104708811,0.010535135,0.024378159,0.0063888,0.018344625,0.048973888,0.03171989,0.055877149,0.004256594
631.675,0.049639961,0.07168889,0.020691213,0.025612285,0.062581553,0.042701864,0.004858789,0.012769729,0.054613355,0.038454798,0.050153689,0.05292043,0.046686152,0.003881415,0.004069288,0.032567671,0.04529504,0.017466017,0.032950966,0.10479729,0.010116217,0.024979312,0.007360607,0.018793126,0.048695156,0.031295554,0.056062602,0.004649786
632.245,0.048884853,0.071262522,0.020373147,0.02537183,0.062004312,0.041761045,0.005011668,0.012023581,0.053334971,0.037957868,0.05029402,0.051770868,0.045584858,0.003684727,0.003437876,0.031106369,0.044377135,0.0165344,0.0316187,0.103732837,0.009422873,0.024607167,0.007149126,0.017939894,0.048032443,0.031251138,0.055374354,0.003681135
632.814,0.048072832,0.070671466,0.020417021,0.024269591,0.061136,0.040668765,0.004839027,0.01159308,0.052735474,0.037737821,0.050316342,0.050875197,0.044724367,0.002866448,0.003125369,0.029292057,0.042495564,0.015125531,0.030399286,0.102115098,0.009200425,0.023802403,0.006391812,0.016801935,0.047491424,0.030891065,0.053748436,0.002989125
633.383,0.048167705,0.06958795,0.020821326,0.023766752,0.060522105,0.040703398,0.005087806,0.01205977,0.054014971,0.03805497,0.049959918,0.051025745,0.044761217,0.002574487,0.004263816,0.028572234,0.042401511,0.015359929,0.030840013,0.101630237,0.009448122,0.024216924,0.006313674,0.016659227,0.047182392,0.030238952,0.053774864,0.003553629
633.953,0.048317121,0.068806345,0.02091486,0.023899853,0.059900085,0.041785119,0.005396711,0.012178693,0.053991523,0.037914551,0.050191584,0.051166859,0.04527786,0.003043116,0.005136947,0.029155401,0.043994902,0.016284704,0.032092555,0.102186632,0.009552524,0.025006365,0.006242926,0.016734908,0.04735874,0.030401686,0.054394147,0.003870056
634.522,0.047077431,0.06863114,0.020398951,0.023576584,0.058477562,0.041796057,0.005283901,0.01123289,0.051977815,0.036465457,0.049576951,0.051346499,0.0447678,0.002772327,0.004035244,0.029363721,0.04417502,0.015979184,0.031336364,0.101598237,0.009556465,0.024107248,0.005480044,0.016817887,0.046826982,0.030205086,0.053163084,0.003750448
635.091,0.045701009,0.068068687,0.020384665,0.023641655,0.057810157,0.04028032,0.004881731,0.01096066,0.051428977,0.035815262,0.048743068,0.050938459,0.044149854,0.002081453,0.003103334,0.029235576,0.04378557,0.015465979,0.029732717,0.100844731,0.009837751,0.02298619,0.005423757,0.016859567,0.046116443,0.029753444,0.051878104,0.00358808
635.66,0.045222486,0.066769015,0.019968224,0.023531176,0.057956936,0.039146333,0.003947237,0.010765757,0.051885813,0.035685901,0.048772173,0.048733826,0.044007046,0.00177155,0.002498978,0.02859966,0.043255703,0.015436582,0.029196756,0.100227675,0.009450737,0.022859904,0.005638671,0.015889357,0.045132585,0.029452806,0.050535272,0.002261729
636.229,0.045456504,0.066567753,0.019632281,0.022511144,0.058517569,0.039736815,0.004007614,0.010624926,0.05111775,0.035147906,0.048739655,0.048022347,0.043694181,0.001849256,0.002158487,0.028068249,0.042895366,0.01592079,0.030071501,0.098646183,0.009104654,0.023243457,0.005362889,0.015781439,0.043853729,0.028684146,0.049663962,0.002122328
636.798,0.045391941,0.06715078,0.019726945,0.021417234,0.058666371,0.040905777,0.004738269,0.011077821,0.049833765,0.034659619,0.048627349,0.048406136,0.044016961,0.002496995,0.002246769,0.028125338,0.04335026,0.016397795,0.031566623,0.097249698,0.008563494,0.023219565,0.005085878,0.016725159,0.043843046,0.028298521,0.050254406,0.002949018
637.367,0.044857693,0.067528319,0.019612805,0.022276153,0.058061194,0.040907422,0.004896114,0.011399224,0.049537561,0.034834878,0.048706329,0.047551977,0.044118569,0.003459833,0.002102122,0.027828326,0.043339543,0.016166012,0.031673872,0.096846045,0.007861139,0.022736909,0.005304237,0.016514655,0.04470433,0.028920687,0.050664989,0.003019902
637.936,0.044400256,0.067707834,0.019910596,0.023494295,0.057620549,0.039642863,0.005675308,0.011535204,0.048963934,0.03549219,0.048279229,0.047833588,0.042995199,0.003568392,0.002384388,0.027543833,0.043096563,0.015689305,0.030374856,0.096742401,0.008525225,0.022628323,0.005844919,0.015760206,0.045072854,0.028711085,0.049259954,0.003100582
638.505,0.04368818,0.06692701,0.019881398,0.023035336,0.056579957,0.037859951,0.006083209,0.011279818,0.047857938,0.035181896,0.047375999,0.047672951,0.042487018,0.002661159,0.003012903,0.027186581,0.043076513,0.015120046,0.0296317,0.095339552,0.009136338,0.022606951,0.005577356,0.015602544,0.044378149,0.027968116,0.047592564,0.00223877
639.074,0.043413574,0.066213436,0.019959699,0.022906322,0.055527583,0.037998954,0.005639438,0.011200925,0.04791252,0.034191744,0.047062511,0.046601322,0.042854434,0.002236505,0.003346583,0.026994393,0.04250006,0.014819048,0.029561331,0.093900516,0.009332428,0.022216449,0.005467619,0.015772675,0.043846862,0.028419922,0.047379422,0.001772064
639.643,0.042759213,0.065661546,0.020174069,0.023236863,0.055492705,0.039723015,0.005123008,0.011457947,0.048266497,0.033987282,0.046772179,0.046863114,0.042282114,0.002160748,0.003594782,0.027103134,0.041674619,0.015568228,0.029182616,0.093878456,0.009685841,0.021099957,0.005860823,0.015623091,0.043614062,0.028826703,0.046796698,0.002766236
640.211,0.04150336,0.064348232,0.019515076,0.022674327,0.054963598,0.040011088,0.004284643,0.011596782,0.048496923,0.034197974,0.045911462,0.045503038,0.041382809,0.002297378,0.003783063,0.027160357,0.041612784,0.016140068,0.028511966,0.093769748,0.009362802,0.020210414,0.005564988,0.014851265,0.042770204,0.028199906,0.046044112,0.003008733
640.78,0.04176484,0.06357748,0.018755053,0.022347604,0.053862507,0.039402781,0.003808179,0.011467423,0.047353581,0.033486854,0.044775934,0.042867224,0.041163571,0.002588999,0.002884211,0.027013741,0.0416017,0.015502868,0.028160866,0.0932274,0.009124344,0.020488922,0.005424491,0.01433799,0.042304877,0.027369497,0.045877965,0.002233579
641.349,0.042327331,0.06357896,0.018819898,0.022626802,0.053624584,0.038556279,0.003906719,0.010887242,0.045042003,0.03189364,0.044185264,0.041271718,0.040928271,0.002224496,0.002279296,0.02649766,0.040850719,0.015053992,0.028972483,0.093534808,0.009437671,0.020981517,0.005361728,0.014657939,0.04225679,0.027485171,0.04521281,0.002230472
641.917,0.041491051,0.062756865,0.01941119,0.021947324,0.053896654,0.037511365,0.004048945,0.010749221,0.044625277,0.031043461,0.044407439,0.040373293,0.040538186,0.002596925,0.002914005,0.027001993,0.039950923,0.015298134,0.02920518,0.09302114,0.009253096,0.021084382,0.0053439,0.015134882,0.042182569,0.028246209,0.044539855,0.002660028
642.486,0.040298871,0.061916305,0.019802551,0.021238737,0.053951931,0.037503378,0.004278247,0.011391467,0.045149165,0.031883471,0.044331175,0.041039978,0.040399892,0.002992706,0.003328257,0.027787837,0.040121149,0.015181075,0.029041488,0.090555839,0.008852558,0.020975254,0.005955707,0.015209991,0.04207214,0.027971541,0.045230811,0.002720797
643.055,0.040416703,0.061995524,0.019981923,0.021435219,0.053242238,0.038401184,0.004736377,0.011890829,0.044830527,0.032155907,0.044789862,0.041620887,0.040406346,0.002240094,0.003363269,0.027060203,0.040597023,0.014675554,0.029596587,0.089201473,0.008876113,0.021103144,0.005731925,0.014807832,0.041904799,0.02678999,0.046513692,0.003405354
643.623,0.040254594,0.061820882,0.019195538,0.021232092,0.051631262,0.038357671,0.00450669,0.011337043,0.044066576,0.031198341,0.04510873,0.040342301,0.040121953,0.002015956,0.002777625,0.025625597,0.040074077,0.014579007,0.029282817,0.088798812,0.008702668,0.021066882,0.00482715,0.014110666,0.041818728,0.025135736,0.045442801,0.003770368
644.192,0.038892196,0.060944353,0.017754784,0.020764205,0.050262321,0.036720989,0.003378566,0.00982016,0.042909989,0.030451354,0.043622576,0.039377331,0.039377081,0.002391698,0.002131057,0.024890178,0.040161964,0.014272916,0.027993159,0.088083414,0.007770725,0.019994745,0.004760542,0.013441971,0.041261842,0.024184529,0.042551306,0.002741905
644.76,0.038566736,0.060312002,0.017449204,0.020798637,0.049471875,0.03554593,0.003118719,0.009324292,0.042107473,0.030347247,0.042382472,0.039579938,0.038728112,0.00272698,0.002493779,0.025847489,0.040859869,0.013299041,0.027190032,0.087579506,0.007504854,0.019295604,0.004989056,0.013545987,0.040166229,0.025079689,0.041035118,0.00240333
645.329,0.038559918,0.059875245,0.0170212,0.020373946,0.049198296,0.036060167,0.003740308,0.00983165,0.041992994,0.030879998,0.042961311,0.038798531,0.038871603,0.002751074,0.002384256,0.026487443,0.04042185,0.012759675,0.026939029,0.086758624,0.007876644,0.019837105,0.004398582,0.013489581,0.039020256,0.02523177,0.040763362,0.002472419
645.897,0.037564395,0.058996537,0.016224835,0.02005001,0.049492216,0.037022116,0.003836499,0.010165314,0.041628364,0.030856757,0.042839331,0.037260575,0.039288661,0.002021716,0.001721895,0.025343611,0.040348789,0.012880114,0.026612097,0.085091893,0.007941673,0.019533128,0.004209331,0.012553591,0.038388826,0.024842029,0.040861388,0.001381444
646.465,0.036742686,0.057832939,0.016876585,0.020382754,0.048994035,0.03723892,0.003928456,0.01036713,0.041099688,0.029962632,0.040917984,0.036309813,0.038781943,0.001107255,0.002066466,0.024773194,0.040391242,0.01284397,0.026696037,0.083614582,0.008086245,0.018511584,0.004784434,0.012252518,0.038352549,0.025177575,0.041045748,0.001242617
647.033,0.037055153,0.056987164,0.017557545,0.020613087,0.047909402,0.036302305,0.004118653,0.010109017,0.041388895,0.029183037,0.040420224,0.035790817,0.038133154,0.000900574,0.002716308,0.025121647,0.038975978,0.013292362,0.027019289,0.084176115,0.00772728,0.018101189,0.004892691,0.012546619,0.038508074,0.025170651,0.040387213,0.002250675
647.602,0.036982042,0.05679003,0.017288942,0.020796014,0.04731693,0.03521347,0.003877165,0.010128101,0.041718214,0.028854432,0.041295044,0.035712765,0.037426474,0.001253812,0.00287124,0.024777415,0.037761416,0.013910656,0.026710424,0.084682098,0.00743399,0.017990946,0.004780102,0.012473793,0.038395204,0.024824009,0.039425456,0.002225094
648.17,0.036243119,0.056501285,0.016803378,0.020291269,0.04721162,0.034903834,0.003770565,0.010705367,0.041329645,0.028453785,0.041207229,0.034889974,0.036217275,0.001661372,0.002411929,0.02426384,0.037477317,0.013623739,0.024958145,0.083338928,0.007575805,0.01840665,0.004763896,0.012457969,0.038163461,0.024509436,0.038791929,0.002011415
648.738,0.035905607,0.056701427,0.015698854,0.019436231,0.047420808,0.033409251,0.003556363,0.010344009,0.040923729,0.027907878,0.040406071,0.033246943,0.036210124,0.001499062,0.001743736,0.023866306,0.037016381,0.012398524,0.023300282,0.08183144,0.006635495,0.017889977,0.004192175,0.012176308,0.037924725,0.024208635,0.037732386,0.002255888
649.306,0.035213162,0.05684462,0.015492228,0.019009411,0.046521375,0.031472986,0.003408346,0.00919031,0.039984402,0.027797616,0.03971316,0.033116642,0.036757004,0.001625722,0.001941029,0.023005676,0.036740964,0.011602758,0.023930803,0.080913005,0.005812437,0.016893231,0.003702647,0.011850859,0.037423671,0.024124735,0.037039866,0.002114808
649.874,0.034471345,0.055400982,0.016655263,0.019018557,0.0449969,0.031744558,0.003094618,0.00845568,0.038774537,0.027231554,0.039490679,0.034134439,0.036819842,0.002281911,0.002059257,0.022339777,0.036744522,0.012661916,0.024425063,0.080306478,0.006747957,0.017607993,0.004233868,0.012003915,0.037261515,0.023934238,0.03691934,0.002190321
650.442,0.034244821,0.054134155,0.017018689,0.019250338,0.044665591,0.032209178,0.002584377,0.008410005,0.037632471,0.026631536,0.039073424,0.034721421,0.036711552,0.002210552,0.001241137,0.022398918,0.036383337,0.013347237,0.023994398,0.08015257,0.007625024,0.018299626,0.004500421,0.011810046,0.036923619,0.022991431,0.036519283,0.002542492
651.01,0.034580134,0.054573216,0.017002364,0.019034,0.045053676,0.032984215,0.002831869,0.009253339,0.036731403,0.02699129,0.038542838,0.035016644,0.036550568,0.002174037,0.001183989,0.022693399,0.036722915,0.012763357,0.024608802,0.080124569,0.007984418,0.018512452,0.004598451,0.011103262,0.036628189,0.022694402,0.036880203,0.00287179
651.578,0.035863097,0.056054072,0.017850038,0.018794474,0.045558462,0.035056748,0.00359062,0.010435286,0.036903026,0.027264691,0.03851506,0.033967684,0.037371889,0.002920419,0.002361524,0.023058623,0.03714057,0.013182524,0.025707202,0.079666971,0.00860973,0.019095657,0.005152441,0.010638348,0.037472629,0.023878687,0.037404033,0.00336882
652.146,0.036708707,0.056795285,0.018825859,0.019262818,0.046222896,0.035444621,0.004283442,0.011184933,0.037574258,0.027579209,0.03919705,0.032110854,0.038654882,0.003701571,0.00345573,0.02442957,0.037238826,0.014550249,0.026540985,0.079489224,0.009145333,0.019618968,0.005144979,0.01160248,0.037764802,0.024389909,0.03757873,0.003733575
652.714,0.035160446,0.055680177,0.018132551,0.01930325,0.045749387,0.033457795,0.003847045,0.010720846,0.037338794,0.027542701,0.039682756,0.032233028,0.038215904,0.002905823,0.003182404,0.025036084,0.037918748,0.014621904,0.025902042,0.078462473,0.008791445,0.0191265,0.004616322,0.012717139,0.036087009,0.022849338,0.037012864,0.003253462
653.282,0.032395877,0.052929598,0.016166858,0.017872454,0.043430925,0.03163887,0.00293966,0.009467706,0.035889702,0.026206585,0.038337457,0.032215482,0.035595643,0.000847708,0.001539726,0.023076731,0.037680327,0.013127552,0.023363963,0.076777375,0.00747662,0.017210447,0.004512208,0.012105141,0.033475683,0.021463101,0.035325436,0.001667699
653.85,0.031849043,0.051133516,0.015142182,0.017091732,0.042413584,0.032121167,0.00350514,0.009190742,0.036035055,0.02549275,0.036901726,0.030116914,0.034236766,0.000436317,0.001034348,0.022521587,0.036773896,0.012192502,0.021545861,0.076440987,0.007095853,0.016203464,0.004747999,0.011285739,0.032823084,0.021331605,0.034889816,0.000960218
654.417,0.033264666,0.052488619,0.015953693,0.018182616,0.043253834,0.033672335,0.004794667,0.009361948,0.037423677,0.026933814,0.036535103,0.029066317,0.035786535,0.002504963,0.002272739,0.02370234,0.037015833,0.012602937,0.02248442,0.076121424,0.008028239,0.016552052,0.004414665,0.011095021,0.034969435,0.02192332,0.035154918,0.002431476
654.985,0.032728235,0.053714269,0.017099899,0.018876536,0.042723924,0.033261214,0.004654202,0.008895495,0.036296266,0.027892749,0.036518459,0.029386013,0.036290931,0.003807189,0.002157992,0.023013223,0.036419497,0.012477859,0.023870823,0.075018668,0.007931286,0.016278024,0.003547245,0.010920574,0.035371376,0.022075352,0.033906379,0.003163076
655.553,0.030659294,0.051857978,0.016758273,0.018069047,0.041925747,0.031091338,0.003899265,0.008897272,0.033701732,0.026997683,0.037031733,0.028627501,0.034543347,0.002378693,0.000594251,0.021826568,0.034394559,0.011202814,0.023776716,0.073802786,0.006576729,0.016336386,0.003109162,0.011045764,0.033562842,0.020879221,0.032385613,0.001791025
656.12,0.029871832,0.049628764,0.01590326,0.016830836,0.042102891,0.029847897,0.00379917,0.009030993,0.032623117,0.025376912,0.036952405,0.026786448,0.033873308,0.000899674,-9.7975E-05,0.021394157,0.033753762,0.01057771,0.023190953,0.073105077,0.006090857,0.016655405,0.003205231,0.010815937,0.03339193,0.020175738,0.032435668,0.001335833
